country,year,sex,age,suicides_no,population,suicides_100k_pop
Saint Kitts and Nevis,2012,male,5-14 years,0,,
Saint Kitts and Nevis,2012,male,55-74 years,1,,
Saint Kitts and Nevis,2012,male,75+ years,0,,
Saint Kitts and Nevis,2014,female,15-24 years,0,,
Saint Kitts and Nevis,2014,female,25-34 years,0,,
Saint Kitts and Nevis,2014,female,35-54 years,0,,
Saint Kitts and Nevis,2014,female,5-14 years,0,,
Saint Kitts and Nevis,2014,female,55-74 years,0,,
Saint Kitts and Nevis,2014,female,75+ years,0,,
Saint Kitts and Nevis,2014,male,15-24 years,0,,
Saint Kitts and Nevis,2014,male,25-34 years,0,,
Saint Kitts and Nevis,2014,male,35-54 years,0,,
Saint Kitts and Nevis,2014,male,5-14 years,0,,
Saint Kitts and Nevis,2014,male,55-74 years,0,,
Saint Kitts and Nevis,2014,male,75+ years,0,,
Saint Kitts and Nevis,2015,female,15-24 years,0,,
Saint Kitts and Nevis,2015,female,25-34 years,0,,
Saint Kitts and Nevis,2015,female,35-54 years,0,,
Saint Kitts and Nevis,2015,female,5-14 years,0,,
Saint Kitts and Nevis,2015,female,55-74 years,0,,
Saint Kitts and Nevis,2015,female,75+ years,0,,
Saint Kitts and Nevis,2015,male,15-24 years,0,,
Saint Kitts and Nevis,2015,male,25-34 years,0,,
Saint Kitts and Nevis,2015,male,35-54 years,0,,
Saint Kitts and Nevis,2015,male,5-14 years,0,,
Saint Kitts and Nevis,2015,male,55-74 years,0,,
Saint Kitts and Nevis,2015,male,75+ years,0,,
Saint Pierre and Miquelon,2005,female,15-24 years,0,,
Saint Pierre and Miquelon,2005,female,25-34 years,0,,
Saint Pierre and Miquelon,2005,female,35-54 years,0,,
Saint Pierre and Miquelon,2005,female,5-14 years,0,,
Saint Pierre and Miquelon,2005,female,55-74 years,1,,
Saint Pierre and Miquelon,2005,female,75+ years,0,,
Saint Pierre and Miquelon,2005,male,15-24 years,0,,
Saint Pierre and Miquelon,2005,male,25-34 years,1,,
Saint Pierre and Miquelon,2005,male,35-54 years,0,,
Saint Pierre and Miquelon,2005,male,5-14 years,0,,
Saint Pierre and Miquelon,2005,male,55-74 years,0,,
Saint Pierre and Miquelon,2005,male,75+ years,0,,
Saint Pierre and Miquelon,2006,female,15-24 years,0,,
Saint Pierre and Miquelon,2006,female,25-34 years,0,,
Saint Pierre and Miquelon,2006,female,35-54 years,0,,
Saint Pierre and Miquelon,2006,female,5-14 years,0,,
Saint Pierre and Miquelon,2006,female,55-74 years,0,,
Saint Pierre and Miquelon,2006,female,75+ years,0,,
Saint Pierre and Miquelon,2006,male,15-24 years,1,,
Saint Pierre and Miquelon,2006,male,25-34 years,0,,
Saint Pierre and Miquelon,2006,male,35-54 years,0,,
Saint Pierre and Miquelon,2006,male,5-14 years,0,,
Saint Pierre and Miquelon,2006,male,55-74 years,0,,
Saint Pierre and Miquelon,2006,male,75+ years,0,,
Saint Pierre and Miquelon,2008,female,15-24 years,0,,
Saint Pierre and Miquelon,2008,female,25-34 years,0,,
Saint Pierre and Miquelon,2008,female,35-54 years,0,,
Saint Pierre and Miquelon,2008,female,5-14 years,0,,
Saint Pierre and Miquelon,2008,female,55-74 years,0,,
Saint Pierre and Miquelon,2008,female,75+ years,0,,
Saint Pierre and Miquelon,2008,male,15-24 years,0,,
Saint Pierre and Miquelon,2008,male,25-34 years,1,,
Saint Pierre and Miquelon,2008,male,35-54 years,0,,
Saint Pierre and Miquelon,2008,male,5-14 years,0,,
Saint Pierre and Miquelon,2008,male,55-74 years,0,,
Saint Pierre and Miquelon,2008,male,75+ years,0,,
Saint Pierre and Miquelon,2009,female,15-24 years,0,,
Saint Pierre and Miquelon,2009,female,25-34 years,0,,
Saint Pierre and Miquelon,2009,female,35-54 years,0,,
Saint Pierre and Miquelon,2009,female,5-14 years,0,,
Saint Pierre and Miquelon,2009,female,55-74 years,0,,
Saint Pierre and Miquelon,2009,female,75+ years,0,,
Saint Pierre and Miquelon,2009,male,15-24 years,0,,
Saint Pierre and Miquelon,2009,male,25-34 years,0,,
Saint Pierre and Miquelon,2009,male,35-54 years,0,,
Saint Pierre and Miquelon,2009,male,5-14 years,0,,
Saint Pierre and Miquelon,2009,male,55-74 years,0,,
Saint Pierre and Miquelon,2009,male,75+ years,0,,
Saint Pierre and Miquelon,2010,female,15-24 years,0,,
Saint Pierre and Miquelon,2010,female,25-34 years,0,,
Saint Pierre and Miquelon,2010,female,35-54 years,0,,
Saint Pierre and Miquelon,2010,female,5-14 years,0,,
Saint Pierre and Miquelon,2010,female,55-74 years,0,,
Saint Pierre and Miquelon,2010,female,75+ years,0,,
Saint Pierre and Miquelon,2010,male,15-24 years,0,,
Saint Pierre and Miquelon,2010,male,25-34 years,0,,
Saint Pierre and Miquelon,2010,male,35-54 years,1,,
Saint Pierre and Miquelon,2010,male,5-14 years,0,,
Saint Pierre and Miquelon,2010,male,55-74 years,0,,
Saint Pierre and Miquelon,2010,male,75+ years,0,,
San Marino,2002,female,15-24 years,0,,
San Marino,2002,female,25-34 years,0,,
San Marino,2002,female,35-54 years,0,,
San Marino,2002,female,5-14 years,0,,
San Marino,2002,female,55-74 years,0,,
San Marino,2002,female,75+ years,0,,
San Marino,2002,male,15-24 years,1,,
San Marino,2002,male,25-34 years,0,,
San Marino,2002,male,35-54 years,1,,
San Marino,2002,male,5-14 years,0,,
San Marino,2002,male,55-74 years,2,,
San Marino,2002,male,75+ years,1,,
San Marino,2011,female,15-24 years,,1388,
San Marino,2011,female,25-34 years,,1951,
San Marino,2011,female,35-54 years,,5513,
San Marino,2011,female,5-14 years,,1533,
San Marino,2011,female,55-74 years,,3460,
San Marino,2011,female,75+ years,,1650,
San Marino,2011,male,15-24 years,,1468,
San Marino,2011,male,25-34 years,,1842,
San Marino,2011,male,35-54 years,,5399,
San Marino,2011,male,5-14 years,,1766,
San Marino,2011,male,55-74 years,,3289,
San Marino,2011,male,75+ years,,1120,
San Marino,2012,female,15-24 years,,1404,
San Marino,2012,female,25-34 years,,1874,
San Marino,2012,female,35-54 years,,5597,
San Marino,2012,female,5-14 years,,1543,
San Marino,2012,female,55-74 years,,3515,
San Marino,2012,female,75+ years,,1688,
San Marino,2012,male,15-24 years,,1517,
San Marino,2012,male,25-34 years,,1772,
San Marino,2012,male,35-54 years,,5462,
San Marino,2012,male,5-14 years,,1765,
San Marino,2012,male,55-74 years,,3368,
San Marino,2012,male,75+ years,,1162,
San Marino,2013,female,15-24 years,,1426,
San Marino,2013,female,25-34 years,,1805,
San Marino,2013,female,35-54 years,,5651,
San Marino,2013,female,5-14 years,,1576,
San Marino,2013,female,55-74 years,,3554,
San Marino,2013,female,75+ years,,1718,
San Marino,2013,male,15-24 years,,1545,
San Marino,2013,male,25-34 years,,1725,
San Marino,2013,male,35-54 years,,5501,
San Marino,2013,male,5-14 years,,1759,
San Marino,2013,male,55-74 years,,3425,
San Marino,2013,male,75+ years,,1189,
San Marino,2014,female,15-24 years,,1461,
San Marino,2014,female,25-34 years,,1731,
San Marino,2014,female,35-54 years,,5684,
San Marino,2014,female,5-14 years,,1594,
San Marino,2014,female,55-74 years,,3608,
San Marino,2014,female,75+ years,,1744,
San Marino,2014,male,15-24 years,,1579,
San Marino,2014,male,25-34 years,,1692,
San Marino,2014,male,35-54 years,,5496,
San Marino,2014,male,5-14 years,,1759,
San Marino,2014,male,55-74 years,,3494,
San Marino,2014,male,75+ years,,1211,
San Marino,2015,female,15-24 years,,1484,
San Marino,2015,female,25-34 years,,1681,
San Marino,2015,female,35-54 years,,5691,
San Marino,2015,female,5-14 years,,1597,
San Marino,2015,female,55-74 years,,3711,
San Marino,2015,female,75+ years,,1770,
San Marino,2015,male,15-24 years,,1614,
San Marino,2015,male,25-34 years,,1676,
San Marino,2015,male,35-54 years,,5466,
San Marino,2015,male,5-14 years,,1776,
San Marino,2015,male,55-74 years,,3600,
San Marino,2015,male,75+ years,,1247,
Saudi Arabia,2009,female,15-24 years,3,,
Saudi Arabia,2009,female,25-34 years,2,,
Saudi Arabia,2009,female,35-54 years,0,,
Saudi Arabia,2009,female,5-14 years,2,,
Saudi Arabia,2009,female,55-74 years,3,,
Saudi Arabia,2009,female,75+ years,0,,
Saudi Arabia,2009,male,15-24 years,18,,
Saudi Arabia,2009,male,25-34 years,12,,
Saudi Arabia,2009,male,35-54 years,17,,
Saudi Arabia,2009,male,5-14 years,2,,
Saudi Arabia,2009,male,55-74 years,0,,
Saudi Arabia,2009,male,75+ years,0,,
Saudi Arabia,2012,female,15-24 years,2,,
Saudi Arabia,2012,female,25-34 years,8,,
Saudi Arabia,2012,female,35-54 years,6,,
Saudi Arabia,2012,female,5-14 years,1,,
Saudi Arabia,2012,female,55-74 years,0,,
Saudi Arabia,2012,female,75+ years,0,,
Saudi Arabia,2012,male,15-24 years,8,,
Saudi Arabia,2012,male,25-34 years,24,,
Saudi Arabia,2012,male,35-54 years,23,,
Saudi Arabia,2012,male,5-14 years,2,,
Saudi Arabia,2012,male,55-74 years,2,,
Saudi Arabia,2012,male,75+ years,0,,
Slovakia,1985,female,15-24 years,,382799,
Slovakia,1985,female,25-34 years,,422577,
Slovakia,1985,female,35-54 years,,593870,
Slovakia,1985,female,5-14 years,,447185,
Slovakia,1985,female,55-74 years,,434836,
Slovakia,1985,female,75+ years,,128727,
Slovakia,1985,male,15-24 years,,400637,
Slovakia,1985,male,25-34 years,,438224,
Slovakia,1985,male,35-54 years,,564736,
Slovakia,1985,male,5-14 years,,465687,
Slovakia,1985,male,55-74 years,,356180,
Slovakia,1985,male,75+ years,,75754,
Slovakia,1986,female,15-24 years,,380690,
Slovakia,1986,female,25-34 years,,419874,
Slovakia,1986,female,35-54 years,,605342,
Slovakia,1986,female,5-14 years,,453222,
Slovakia,1986,female,55-74 years,,439325,
Slovakia,1986,female,75+ years,,131079,
Slovakia,1986,male,15-24 years,,397711,
Slovakia,1986,male,25-34 years,,436097,
Slovakia,1986,male,35-54 years,,577531,
Slovakia,1986,male,5-14 years,,471761,
Slovakia,1986,male,55-74 years,,357792,
Slovakia,1986,male,75+ years,,76816,
Slovakia,1987,female,15-24 years,,381410,
Slovakia,1987,female,25-34 years,,415338,
Slovakia,1987,female,35-54 years,,618137,
Slovakia,1987,female,5-14 years,,457266,
Slovakia,1987,female,55-74 years,,443636,
Slovakia,1987,female,75+ years,,133986,
Slovakia,1987,male,15-24 years,,397947,
Slovakia,1987,male,25-34 years,,431669,
Slovakia,1987,male,35-54 years,,592164,
Slovakia,1987,male,5-14 years,,475912,
Slovakia,1987,male,55-74 years,,359128,
Slovakia,1987,male,75+ years,,78391,
Slovakia,1988,female,15-24 years,,384607,
Slovakia,1988,female,25-34 years,,410673,
Slovakia,1988,female,35-54 years,,631536,
Slovakia,1988,female,5-14 years,,458335,
Slovakia,1988,female,55-74 years,,446553,
Slovakia,1988,female,75+ years,,137506,
Slovakia,1988,male,15-24 years,,400563,
Slovakia,1988,male,25-34 years,,426804,
Slovakia,1988,male,35-54 years,,607379,
Slovakia,1988,male,5-14 years,,477356,
Slovakia,1988,male,55-74 years,,359110,
Slovakia,1988,male,75+ years,,80212,
Slovakia,1989,female,15-24 years,,389195,
Slovakia,1989,female,25-34 years,,406898,
Slovakia,1989,female,35-54 years,,646148,
Slovakia,1989,female,5-14 years,,456610,
Slovakia,1989,female,55-74 years,,448201,
Slovakia,1989,female,75+ years,,140795,
Slovakia,1989,male,15-24 years,,404757,
Slovakia,1989,male,25-34 years,,422879,
Slovakia,1989,male,35-54 years,,623563,
Slovakia,1989,male,5-14 years,,475929,
Slovakia,1989,male,55-74 years,,358001,
Slovakia,1989,male,75+ years,,81835,
Slovakia,1990,female,15-24 years,,395426,
Slovakia,1990,female,25-34 years,,402107,
Slovakia,1990,female,35-54 years,,661463,
Slovakia,1990,female,5-14 years,,453382,
Slovakia,1990,female,55-74 years,,452014,
Slovakia,1990,female,75+ years,,141273,
Slovakia,1990,male,15-24 years,,410538,
Slovakia,1990,male,25-34 years,,417803,
Slovakia,1990,male,35-54 years,,639602,
Slovakia,1990,male,5-14 years,,472848,
Slovakia,1990,male,55-74 years,,358059,
Slovakia,1990,male,75+ years,,81464,
Slovakia,1991,female,15-24 years,,401662,
Slovakia,1991,female,25-34 years,,394427,
Slovakia,1991,female,35-54 years,,675227,
Slovakia,1991,female,5-14 years,,446391,
Slovakia,1991,female,55-74 years,,459452,
Slovakia,1991,female,75+ years,,133698,
Slovakia,1991,male,15-24 years,,417275,
Slovakia,1991,male,25-34 years,,405866,
Slovakia,1991,male,35-54 years,,651098,
Slovakia,1991,male,5-14 years,,465885,
Slovakia,1991,male,55-74 years,,359412,
Slovakia,1991,male,75+ years,,75189,
Slovakia,2011,female,15-24 years,,362514,
Slovakia,2011,female,25-34 years,,436796,
Slovakia,2011,female,35-54 years,,768573,
Slovakia,2011,female,5-14 years,,265464,
Slovakia,2011,female,55-74 years,,601594,
Slovakia,2011,female,75+ years,,195421,
Slovakia,2011,male,15-24 years,,377724,
Slovakia,2011,male,25-34 years,,459883,
Slovakia,2011,male,35-54 years,,776848,
Slovakia,2011,male,5-14 years,,280371,
Slovakia,2011,male,55-74 years,,491552,
Slovakia,2011,male,75+ years,,95418,
Sweden,1985,female,15-24 years,,568100,
Sweden,1985,female,25-34 years,,559400,
Sweden,1985,female,35-54 years,,1059900,
Sweden,1985,female,5-14 years,,509800,
Sweden,1985,female,55-74 years,,921300,
Sweden,1985,female,75+ years,,378200,
Sweden,1985,male,15-24 years,,595600,
Sweden,1985,male,25-34 years,,585100,
Sweden,1985,male,35-54 years,,1095700,
Sweden,1985,male,5-14 years,,534300,
Sweden,1985,male,55-74 years,,834600,
Sweden,1985,male,75+ years,,236000,
Sweden,1986,female,15-24 years,,571600,
Sweden,1986,female,25-34 years,,555400,
Sweden,1986,female,35-54 years,,1072500,
Sweden,1986,female,5-14 years,,502800,
Sweden,1986,female,55-74 years,,915000,
Sweden,1986,female,75+ years,,387800,
Sweden,1986,male,15-24 years,,600000,
Sweden,1986,male,25-34 years,,580700,
Sweden,1986,male,35-54 years,,1110100,
Sweden,1986,male,5-14 years,,527000,
Sweden,1986,male,55-74 years,,827300,
Sweden,1986,male,75+ years,,241600,
Switzerland,1985,female,15-24 years,,494000,
Switzerland,1985,female,25-34 years,,486600,
Switzerland,1985,female,35-54 years,,876300,
Switzerland,1985,female,5-14 years,,376900,
Switzerland,1985,female,55-74 years,,641100,
Switzerland,1985,female,75+ years,,262900,
Switzerland,1985,male,15-24 years,,511700,
Switzerland,1985,male,25-34 years,,488600,
Switzerland,1985,male,35-54 years,,886200,
Switzerland,1985,male,5-14 years,,396100,
Switzerland,1985,male,55-74 years,,539000,
Switzerland,1985,male,75+ years,,142600,
Switzerland,1986,female,15-24 years,,491300,
Switzerland,1986,female,25-34 years,,492000,
Switzerland,1986,female,35-54 years,,885700,
Switzerland,1986,female,5-14 years,,370800,
Switzerland,1986,female,55-74 years,,643300,
Switzerland,1986,female,75+ years,,270400,
Switzerland,1986,male,15-24 years,,510000,
Switzerland,1986,male,25-34 years,,496000,
Switzerland,1986,male,35-54 years,,897100,
Switzerland,1986,male,5-14 years,,389300,
Switzerland,1986,male,55-74 years,,542700,
Switzerland,1986,male,75+ years,,146200,
Switzerland,1987,female,15-24 years,,487300,
Switzerland,1987,female,25-34 years,,499700,
Switzerland,1987,female,35-54 years,,895400,
Switzerland,1987,female,5-14 years,,367200,
Switzerland,1987,female,55-74 years,,645300,
Switzerland,1987,female,75+ years,,277400,
Switzerland,1987,male,15-24 years,,505400,
Switzerland,1987,male,25-34 years,,506300,
Switzerland,1987,male,35-54 years,,908100,
Switzerland,1987,male,5-14 years,,385100,
Switzerland,1987,male,55-74 years,,546500,
Switzerland,1987,male,75+ years,,150000,
Switzerland,1988,female,15-24 years,,480400,
Switzerland,1988,female,25-34 years,,509600,
Switzerland,1988,female,35-54 years,,906200,
Switzerland,1988,female,5-14 years,,366100,
Switzerland,1988,female,55-74 years,,647900,
Switzerland,1988,female,75+ years,,284100,
Switzerland,1988,male,15-24 years,,497500,
Switzerland,1988,male,25-34 years,,518300,
Switzerland,1988,male,35-54 years,,920200,
Switzerland,1988,male,5-14 years,,383400,
Switzerland,1988,male,55-74 years,,550400,
Switzerland,1988,male,75+ years,,153800,
Switzerland,1989,female,15-24 years,,470600,
Switzerland,1989,female,25-34 years,,521300,
Switzerland,1989,female,35-54 years,,917100,
Switzerland,1989,female,5-14 years,,366500,
Switzerland,1989,female,55-74 years,,651100,
Switzerland,1989,female,75+ years,,290200,
Switzerland,1989,male,15-24 years,,487400,
Switzerland,1989,male,25-34 years,,532200,
Switzerland,1989,male,35-54 years,,932600,
Switzerland,1989,male,5-14 years,,384100,
Switzerland,1989,male,55-74 years,,554800,
Switzerland,1989,male,75+ years,,157100,
Switzerland,1990,female,15-24 years,,460800,
Switzerland,1990,female,25-34 years,,534100,
Switzerland,1990,female,35-54 years,,929100,
Switzerland,1990,female,5-14 years,,369600,
Switzerland,1990,female,55-74 years,,655700,
Switzerland,1990,female,75+ years,,294000,
Switzerland,1990,male,15-24 years,,476400,
Switzerland,1990,male,25-34 years,,548200,
Switzerland,1990,male,35-54 years,,946500,
Switzerland,1990,male,5-14 years,,387200,
Switzerland,1990,male,55-74 years,,561000,
Switzerland,1990,male,75+ years,,159000,
Switzerland,1991,female,15-24 years,,452400,
Switzerland,1991,female,25-34 years,,547400,
Switzerland,1991,female,35-54 years,,942300,
Switzerland,1991,female,5-14 years,,375300,
Switzerland,1991,female,55-74 years,,662300,
Switzerland,1991,female,75+ years,,296000,
Switzerland,1991,male,15-24 years,,466200,
Switzerland,1991,male,25-34 years,,563600,
Switzerland,1991,male,35-54 years,,962800,
Switzerland,1991,male,5-14 years,,393400,
Switzerland,1991,male,55-74 years,,568400,
Switzerland,1991,male,75+ years,,159700,
Switzerland,1992,female,15-24 years,,443000,
Switzerland,1992,female,25-34 years,,570700,
Switzerland,1992,female,35-54 years,,956700,
Switzerland,1992,female,5-14 years,,378800,
Switzerland,1992,female,55-74 years,,668100,
Switzerland,1992,female,75+ years,,298000,
Switzerland,1992,male,15-24 years,,454200,
Switzerland,1992,male,25-34 years,,580700,
Switzerland,1992,male,35-54 years,,978100,
Switzerland,1992,male,5-14 years,,398700,
Switzerland,1992,male,55-74 years,,572900,
Switzerland,1992,male,75+ years,,160600,
Switzerland,1993,female,15-24 years,,433600,
Switzerland,1993,female,25-34 years,,578500,
Switzerland,1993,female,35-54 years,,971800,
Switzerland,1993,female,5-14 years,,386100,
Switzerland,1993,female,55-74 years,,674500,
Switzerland,1993,female,75+ years,,299300,
Switzerland,1993,male,15-24 years,,444700,
Switzerland,1993,male,25-34 years,,586300,
Switzerland,1993,male,35-54 years,,994400,
Switzerland,1993,male,5-14 years,,406500,
Switzerland,1993,male,55-74 years,,579200,
Switzerland,1993,male,75+ years,,161600,
Switzerland,1994,female,15-24 years,,425300,
Switzerland,1994,female,25-34 years,,583600,
Switzerland,1994,female,35-54 years,,987300,
Switzerland,1994,female,5-14 years,,392700,
Switzerland,1994,female,55-74 years,,681300,
Switzerland,1994,female,75+ years,,301200,
Switzerland,1994,male,15-24 years,,436100,
Switzerland,1994,male,25-34 years,,588200,
Switzerland,1994,male,35-54 years,,1010700,
Switzerland,1994,male,5-14 years,,413900,
Switzerland,1994,male,55-74 years,,586600,
Switzerland,1994,male,75+ years,,162800,
Syrian Arab Republic,1985,female,15-24 years,0,,
Syrian Arab Republic,1985,female,25-34 years,0,,
Syrian Arab Republic,1985,female,35-54 years,0,,
Syrian Arab Republic,1985,female,5-14 years,0,,
Syrian Arab Republic,1985,female,55-74 years,0,,
Syrian Arab Republic,1985,female,75+ years,0,,
Syrian Arab Republic,1985,male,15-24 years,7,,
Syrian Arab Republic,1985,male,25-34 years,2,,
Syrian Arab Republic,1985,male,35-54 years,1,,
Syrian Arab Republic,1985,male,5-14 years,0,,
Syrian Arab Republic,1985,male,55-74 years,0,,
Syrian Arab Republic,1985,male,75+ years,0,,
Syrian Arab Republic,1998,female,15-24 years,3,,
Syrian Arab Republic,1998,female,25-34 years,0,,
Syrian Arab Republic,1998,female,35-54 years,1,,
Syrian Arab Republic,1998,female,5-14 years,0,,
Syrian Arab Republic,1998,female,55-74 years,0,,
Syrian Arab Republic,1998,female,75+ years,0,,
Syrian Arab Republic,1998,male,15-24 years,2,,
Syrian Arab Republic,1998,male,25-34 years,4,,
Syrian Arab Republic,1998,male,35-54 years,4,,
Syrian Arab Republic,1998,male,5-14 years,0,,
Syrian Arab Republic,1998,male,55-74 years,1,,
Syrian Arab Republic,1998,male,75+ years,0,,
Syrian Arab Republic,1999,female,15-24 years,2,,
Syrian Arab Republic,1999,female,25-34 years,2,,
Syrian Arab Republic,1999,female,35-54 years,4,,
Syrian Arab Republic,1999,female,5-14 years,0,,
Syrian Arab Republic,1999,female,55-74 years,1,,
Syrian Arab Republic,1999,female,75+ years,0,,
Syrian Arab Republic,1999,male,15-24 years,9,,
Syrian Arab Republic,1999,male,25-34 years,4,,
Syrian Arab Republic,1999,male,35-54 years,3,,
Syrian Arab Republic,1999,male,5-14 years,0,,
Syrian Arab Republic,1999,male,55-74 years,0,,
Syrian Arab Republic,1999,male,75+ years,1,,
Syrian Arab Republic,2000,female,15-24 years,1,,
Syrian Arab Republic,2000,female,25-34 years,0,,
Syrian Arab Republic,2000,female,35-54 years,1,,
Syrian Arab Republic,2000,female,5-14 years,0,,
Syrian Arab Republic,2000,female,55-74 years,0,,
Syrian Arab Republic,2000,female,75+ years,0,,
Syrian Arab Republic,2000,male,15-24 years,6,,
Syrian Arab Republic,2000,male,25-34 years,6,,
Syrian Arab Republic,2000,male,35-54 years,7,,
Syrian Arab Republic,2000,male,5-14 years,2,,
Syrian Arab Republic,2000,male,55-74 years,0,,
Syrian Arab Republic,2000,male,75+ years,0,,
Syrian Arab Republic,2001,female,15-24 years,1,,
Syrian Arab Republic,2001,female,25-34 years,0,,
Syrian Arab Republic,2001,female,35-54 years,0,,
Syrian Arab Republic,2001,female,5-14 years,1,,
Syrian Arab Republic,2001,female,55-74 years,1,,
Syrian Arab Republic,2001,female,75+ years,0,,
Syrian Arab Republic,2001,male,15-24 years,5,,
Syrian Arab Republic,2001,male,25-34 years,0,,
Syrian Arab Republic,2001,male,35-54 years,2,,
Syrian Arab Republic,2001,male,5-14 years,0,,
Syrian Arab Republic,2001,male,55-74 years,1,,
Syrian Arab Republic,2001,male,75+ years,0,,
Syrian Arab Republic,2002,female,15-24 years,4,,
Syrian Arab Republic,2002,female,25-34 years,1,,
Syrian Arab Republic,2002,female,35-54 years,0,,
Syrian Arab Republic,2002,female,5-14 years,0,,
Syrian Arab Republic,2002,female,55-74 years,0,,
Syrian Arab Republic,2002,female,75+ years,0,,
Syrian Arab Republic,2002,male,15-24 years,7,,
Syrian Arab Republic,2002,male,25-34 years,6,,
Syrian Arab Republic,2002,male,35-54 years,8,,
Syrian Arab Republic,2002,male,5-14 years,1,,
Syrian Arab Republic,2002,male,55-74 years,3,,
Syrian Arab Republic,2002,male,75+ years,0,,
Syrian Arab Republic,2003,female,15-24 years,2,,
Syrian Arab Republic,2003,female,25-34 years,2,,
Syrian Arab Republic,2003,female,35-54 years,0,,
Syrian Arab Republic,2003,female,5-14 years,1,,
Syrian Arab Republic,2003,female,55-74 years,0,,
Syrian Arab Republic,2003,female,75+ years,0,,
Syrian Arab Republic,2003,male,15-24 years,5,,
Syrian Arab Republic,2003,male,25-34 years,3,,
Syrian Arab Republic,2003,male,35-54 years,9,,
Syrian Arab Republic,2003,male,5-14 years,3,,
Syrian Arab Republic,2003,male,55-74 years,1,,
Syrian Arab Republic,2003,male,75+ years,0,,
Syrian Arab Republic,2004,female,15-24 years,0,,
Syrian Arab Republic,2004,female,25-34 years,2,,
Syrian Arab Republic,2004,female,35-54 years,1,,
Syrian Arab Republic,2004,female,5-14 years,0,,
Syrian Arab Republic,2004,female,55-74 years,0,,
Syrian Arab Republic,2004,female,75+ years,0,,
Syrian Arab Republic,2004,male,15-24 years,11,,
Syrian Arab Republic,2004,male,25-34 years,6,,
Syrian Arab Republic,2004,male,35-54 years,6,,
Syrian Arab Republic,2004,male,5-14 years,0,,
Syrian Arab Republic,2004,male,55-74 years,2,,
Syrian Arab Republic,2004,male,75+ years,1,,
Syrian Arab Republic,2005,female,15-24 years,0,,
Syrian Arab Republic,2005,female,25-34 years,0,,
Syrian Arab Republic,2005,female,35-54 years,1,,
Syrian Arab Republic,2005,female,5-14 years,0,,
Syrian Arab Republic,2005,female,55-74 years,0,,
Syrian Arab Republic,2005,female,75+ years,1,,
Syrian Arab Republic,2005,male,15-24 years,5,,
Syrian Arab Republic,2005,male,25-34 years,3,,
Syrian Arab Republic,2005,male,35-54 years,10,,
Syrian Arab Republic,2005,male,5-14 years,2,,
Syrian Arab Republic,2005,male,55-74 years,1,,
Syrian Arab Republic,2005,male,75+ years,0,,
Syrian Arab Republic,2006,female,15-24 years,2,,
Syrian Arab Republic,2006,female,25-34 years,3,,
Syrian Arab Republic,2006,female,35-54 years,0,,
Syrian Arab Republic,2006,female,5-14 years,1,,
Syrian Arab Republic,2006,female,55-74 years,1,,
Syrian Arab Republic,2006,female,75+ years,1,,
Syrian Arab Republic,2006,male,15-24 years,8,,
Syrian Arab Republic,2006,male,25-34 years,4,,
Syrian Arab Republic,2006,male,35-54 years,6,,
Syrian Arab Republic,2006,male,5-14 years,0,,
Syrian Arab Republic,2006,male,55-74 years,1,,
Syrian Arab Republic,2006,male,75+ years,0,,
Syrian Arab Republic,2007,female,15-24 years,0,,
Syrian Arab Republic,2007,female,25-34 years,0,,
Syrian Arab Republic,2007,female,35-54 years,2,,
Syrian Arab Republic,2007,female,5-14 years,0,,
Syrian Arab Republic,2007,female,55-74 years,1,,
Syrian Arab Republic,2007,female,75+ years,1,,
Syrian Arab Republic,2007,male,15-24 years,10,,
Syrian Arab Republic,2007,male,25-34 years,4,,
Syrian Arab Republic,2007,male,35-54 years,5,,
Syrian Arab Republic,2007,male,5-14 years,3,,
Syrian Arab Republic,2007,male,55-74 years,3,,
Syrian Arab Republic,2007,male,75+ years,0,,
Syrian Arab Republic,2008,female,15-24 years,6,,
Syrian Arab Republic,2008,female,25-34 years,2,,
Syrian Arab Republic,2008,female,35-54 years,0,,
Syrian Arab Republic,2008,female,5-14 years,2,,
Syrian Arab Republic,2008,female,55-74 years,6,,
Syrian Arab Republic,2008,female,75+ years,0,,
Syrian Arab Republic,2008,male,15-24 years,5,,
Syrian Arab Republic,2008,male,25-34 years,4,,
Syrian Arab Republic,2008,male,35-54 years,5,,
Syrian Arab Republic,2008,male,5-14 years,1,,
Syrian Arab Republic,2008,male,55-74 years,2,,
Syrian Arab Republic,2008,male,75+ years,1,,
Syrian Arab Republic,2009,female,15-24 years,1,,
Syrian Arab Republic,2009,female,25-34 years,1,,
Syrian Arab Republic,2009,female,35-54 years,2,,
Syrian Arab Republic,2009,female,5-14 years,0,,
Syrian Arab Republic,2009,female,55-74 years,0,,
Syrian Arab Republic,2009,female,75+ years,0,,
Syrian Arab Republic,2009,male,15-24 years,6,,
Syrian Arab Republic,2009,male,25-34 years,3,,
Syrian Arab Republic,2009,male,35-54 years,3,,
Syrian Arab Republic,2009,male,5-14 years,2,,
Syrian Arab Republic,2009,male,55-74 years,1,,
Syrian Arab Republic,2009,male,75+ years,2,,
Syrian Arab Republic,2010,female,15-24 years,2,,
Syrian Arab Republic,2010,female,25-34 years,1,,
Syrian Arab Republic,2010,female,35-54 years,2,,
Syrian Arab Republic,2010,female,5-14 years,0,,
Syrian Arab Republic,2010,female,55-74 years,1,,
Syrian Arab Republic,2010,female,75+ years,0,,
Syrian Arab Republic,2010,male,15-24 years,5,,
